delivery_date,field_no,contract_no,slip_no,delivery_qty,batch_id
2026-01-23,026-1,1125800021,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,13,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,14,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,026-1,1125800021,15,2.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-23,027-1,49100034,1,1.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,1,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,2,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,3,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,13,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-24,025-1,94500021,14,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,001-1,900047,1,0.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,1,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,2,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,3,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,13,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,14,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,15,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,16,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,17,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,18,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,19,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,20,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,21,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,22,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,23,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,24,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,25,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,26,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,27,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,28,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,29,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,30,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,002-1,900047,31,3.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,004-1,3600224,1,1.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,1,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,2,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,3,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,13,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,14,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,15,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,16,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,17,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,18,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,19,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,20,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,21,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,22,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,23,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,24,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,25,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,26,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,27,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,28,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,29,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,30,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,31,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,32,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,33,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,34,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,35,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,36,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,37,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,38,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,39,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,40,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,41,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,42,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,43,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,44,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,45,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,46,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,47,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,48,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,49,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,005-1,3600224,50,2.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,006-1,1096900005,1,0.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,1,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,2,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,3,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,4,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,5,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,6,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,7,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,8,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,9,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,10,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,11,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,12,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,13,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,14,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,15,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,16,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,17,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,18,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,19,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,20,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,21,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,22,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,23,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,24,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,25,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,26,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,27,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,28,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,29,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,30,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,31,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,32,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,33,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,34,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,35,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,36,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,37,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,007-1,1096900005,38,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,1,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,2,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,3,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,4,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,5,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,6,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,7,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,8,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,9,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,10,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,11,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,12,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,025-1,2800035,13,2.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,1,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,2,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,3,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,13,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,14,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-26,026-1,1125800021,15,2.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,007-1,1108200006,1,0.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,1,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,2,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,3,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,4,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,5,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,6,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,7,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,8,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,008-1,1108200006,9,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,1,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,2,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,3,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,13,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,022-1,900048,14,3.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,1,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,2,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,3,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-27,023-1,94500021,13,3.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,007-1,1165900002,1,0.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,008-1,1165900002,1,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,008-1,1165900002,2,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,008-1,1165900002,3,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,008-1,1165900002,4,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,008-1,1165900002,5,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,008-1,1165900002,6,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,021-1,1167800001,1,4.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,021-1,1167800001,2,4.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,1,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,2,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,3,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,4,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,5,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,6,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,7,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,8,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,9,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,10,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,11,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,12,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,13,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,14,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,15,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,16,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,025-1,1168200002,17,1.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,1,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,2,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,3,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,4,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,5,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,6,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,7,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,8,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,9,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,10,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,11,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,12,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,13,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,14,4.75,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-28,026-1,1125800021,15,3.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,005-1,1125500003,1,0.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,1,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,2,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,3,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,4,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,5,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,6,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,7,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,8,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,9,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,10,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,11,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,12,5.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,13,4.5,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,14,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,15,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,006-1,1125500003,16,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,023-1,1168200002,1,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,023-1,1168200002,2,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,023-1,1168200002,3,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,023-1,1168200002,4,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
2026-01-29,023-1,1168200002,5,5.0,e62f0b7d-0188-4887-bf6c-6ab095b3d61f
